model_name,pixel_count,img_id,actual_class,predicted_class,success,confidence_diff,prior_probs,predicted_probs,perturbation
Network in Network,2,5339,8,8,False,0.009128749,"[2.8431692e-04 2.5130442e-04 3.4002084e-04 2.7873158e-04 2.2954220e-04
 1.4940978e-03 2.7222960e-04 3.5530311e-04 9.9618161e-01 3.1290046e-04]","[6.0203485e-04 5.3331687e-04 7.0255576e-04 5.7233335e-04 4.8625254e-04
 8.1953062e-03 5.7763967e-04 6.5785827e-04 9.8705286e-01 6.1987643e-04]",[17.4918072   8.62498597 28.94632817 16.0431137   7.13978587  0.32374662]
Network in Network,2,3817,8,8,False,0.073623896,"[8.8497391e-04 1.4512491e-03 8.2342955e-04 1.1716533e-03 4.8378154e-04
 2.3934653e-03 8.7613048e-04 6.1677583e-04 9.9081904e-01 4.7956189e-04]","[0.00781056 0.00759332 0.00549981 0.00845575 0.00283871 0.03758239
 0.00650647 0.00367808 0.91719514 0.00283978]","[  2.74004471  17.69425195 254.88998615   8.72000531  23.44390096
 241.50942093]"
Network in Network,2,9164,8,8,False,0.0055056214,"[1.5005915e-04 7.3440293e-05 5.6166718e-05 3.6437050e-05 4.1770898e-05
 6.6573230e-05 5.2082032e-05 7.5890217e-05 9.9938262e-01 6.4902633e-05]","[1.6881556e-03 3.6680716e-04 4.8226101e-04 2.8970465e-04 3.6187950e-04
 7.3432556e-04 4.5407348e-04 1.1613955e-03 9.9387699e-01 5.8450445e-04]",[ 5.19986735 16.97346493  0.41902763  5.54112844 22.96249595  0.52837035]
Network in Network,2,7775,8,8,False,0.0036215186,"[1.22096157e-04 8.05751188e-05 6.67697022e-05 8.16842221e-05
 5.72347053e-05 9.98136675e-05 1.18802694e-04 6.97360156e-05
 9.99207318e-01 9.59754907e-05]","[4.7777107e-04 7.0924725e-04 2.7000517e-04 3.4262874e-04 2.8392312e-04
 3.7457468e-04 4.5819028e-04 2.8443968e-04 9.9558580e-01 1.2134195e-03]",[24.23436282 19.15915053  0.5751883  24.6215094  12.70613175  0.58097659]
Network in Network,2,942,8,8,False,0.019981802,"[3.9523709e-04 3.1086264e-04 5.2472181e-04 3.4958377e-04 3.0291438e-04
 6.6886301e-04 8.3543995e-04 4.8312743e-04 9.9543852e-01 6.9073035e-04]","[2.6274147e-03 9.3036523e-04 4.6928516e-03 9.4208604e-04 1.6995118e-03
 1.1817134e-03 1.0103368e-02 1.2420092e-03 9.7545671e-01 1.1239967e-03]","[ 25.27105744   8.84265989 254.32571839  25.25423403  22.26929784
 254.57620969]"
Network in Network,2,3502,8,8,False,0.002832532,"[5.4290755e-05 4.1301952e-05 5.8360187e-05 4.9441536e-05 4.6346471e-05
 5.0003109e-05 6.2497689e-05 8.2660285e-05 9.9949455e-01 6.0483864e-05]","[2.0320018e-04 2.2331395e-04 3.4801781e-04 2.6200985e-04 5.5693102e-04
 2.5743438e-04 7.5473229e-04 4.1768892e-04 9.9666202e-01 3.1474393e-04]",[25.68809155 22.17171623  0.65320694 17.16115364 22.5817108  46.84724473]
Network in Network,2,7515,8,8,False,0.10235393,"[0.00366067 0.001618   0.00332576 0.00211834 0.00366106 0.00227509
 0.00402383 0.00137572 0.976895   0.00104658]","[0.0226236  0.00559717 0.01816334 0.01002178 0.01464169 0.00860368
 0.03642662 0.0051401  0.87454104 0.00424104]","[  1.35430073  24.25640235 254.35826567  27.52402599  10.49984026
   0.65985975]"
Network in Network,2,8446,8,8,False,0.24254292,"[1.1944008e-03 4.9897883e-04 9.3614240e-04 3.8451809e-04 6.8405492e-04
 4.7876328e-04 6.1068605e-03 6.0502818e-04 9.8862821e-01 4.8312815e-04]","[0.01062302 0.00339303 0.02378472 0.00261732 0.01200309 0.00274514
 0.19328316 0.0027869  0.7460853  0.00267831]","[ 25.92335825   6.70301679 254.21397283  24.35864374  22.56037065
 254.78767459]"
Network in Network,2,8584,9,9,False,0.015833557,"[2.7173548e-04 3.9843481e-04 2.5326962e-04 3.9798510e-04 2.4055266e-04
 3.0001256e-04 3.8586609e-04 4.1122379e-04 2.9634652e-04 9.9704462e-01]","[9.7144750e-04 1.3407638e-03 8.4242527e-04 1.5127374e-03 8.3276560e-04
 9.7371070e-03 1.3125045e-03 1.1769732e-03 1.0621574e-03 9.8121107e-01]","[  8.78892664   8.73791322 187.98208935  20.02006105   6.65491067
 254.83043394]"
Network in Network,2,9047,9,9,False,0.02784723,"[1.7534816e-04 2.3633530e-04 1.6803910e-04 2.0488548e-04 1.6322391e-04
 2.2711873e-04 2.3097268e-04 3.3718013e-04 1.8165408e-04 9.9807525e-01]","[7.8664423e-04 1.0882096e-03 7.5414387e-04 8.6074497e-04 7.3176046e-04
 2.2288322e-02 9.5957390e-04 1.4973846e-03 8.0517156e-04 9.7022802e-01]","[ 16.27790871   5.51877506 254.47693438  13.36360585   7.57469559
 254.03669301]"
Network in Network,2,9967,9,9,False,0.11180192,"[5.2928971e-04 5.2320241e-04 4.9344450e-04 5.7091814e-04 5.8025483e-04
 8.1072433e-04 6.2201964e-04 7.1420190e-03 5.1295047e-04 9.8821521e-01]","[0.00252273 0.00251562 0.00233654 0.00261535 0.00285016 0.00522577
 0.00301454 0.1001103  0.00239569 0.8764133 ]","[ 14.4470342    7.15006124 210.71249276  22.01197568   7.67810482
 254.03413192]"
Network in Network,2,8301,9,9,False,0.07051116,"[4.8104933e-04 4.8647914e-04 4.6677265e-04 5.9966557e-04 4.5574817e-04
 6.1805756e-04 5.7739409e-04 2.1494005e-03 4.9499783e-04 9.9367046e-01]","[0.00252305 0.00255316 0.00240022 0.00290133 0.00233176 0.04860959
 0.00296502 0.0097168  0.00283982 0.9231593 ]","[ 18.20648193   5.06074023 254.03125323  10.10080719   6.92116496
 143.91215158]"
Network in Network,2,2184,9,9,False,0.18632394,"[6.9926988e-04 6.9371273e-04 6.6873926e-04 7.9770025e-04 7.1243674e-04
 1.5501105e-03 9.3130273e-04 7.8318091e-03 6.6221389e-04 9.8545271e-01]","[0.00304204 0.00322311 0.00296769 0.00442328 0.00323674 0.16440664
 0.00401989 0.01237495 0.00317693 0.7991288 ]","[9.84649852e-02 1.32400620e+01 2.54335512e+02 1.38823406e+01
 8.63913511e+00 2.54555213e+02]"
Network in Network,2,8109,9,9,False,0.16088885,"[5.2471017e-04 5.1016273e-04 5.0792890e-04 6.1361038e-04 4.8626715e-04
 8.6658756e-04 5.4269575e-04 4.7279950e-03 4.9106014e-04 9.9072897e-01]","[0.0031385  0.00323    0.0032713  0.00346137 0.00304049 0.01510058
 0.00341502 0.13240026 0.0031024  0.8298401 ]","[ 20.69139678  12.11052127   0.77704043  16.01784086   7.18295969
 254.34812347]"
Network in Network,2,9412,9,9,False,0.26270837,"[1.0285733e-03 9.8985154e-04 8.8642852e-04 1.1206191e-03 1.3369083e-03
 1.0933396e-03 2.3171487e-03 1.6831616e-02 1.1477278e-03 9.7324783e-01]","[0.00485975 0.00447517 0.00405409 0.00475482 0.00606342 0.00708133
 0.01111713 0.24222761 0.00482721 0.71053946]","[ 11.47224855   8.34774439 218.22385852  16.07302245   5.79483861
 254.35923463]"
Network in Network,2,8367,9,9,False,0.19702011,"[3.5612899e-04 3.8759413e-04 3.5895777e-04 5.0116691e-04 3.6230165e-04
 4.9014552e-04 3.8920078e-04 5.9777275e-03 3.6501948e-04 9.9081182e-01]","[0.00201941 0.00212444 0.00201764 0.00244439 0.00203702 0.00593229
 0.00239751 0.1851646  0.00207098 0.7937917 ]","[ 21.28420954  14.02867393   0.25665635  15.56056519   6.26767908
 254.3993952 ]"
Network in Network,2,9845,9,9,False,0.28264427,"[2.8358036e-04 2.8827830e-04 2.9074607e-04 3.5602812e-04 2.7306398e-04
 3.6123354e-04 3.6883418e-04 1.5060293e-03 2.9866482e-04 9.9597353e-01]","[0.00275029 0.0028222  0.00322068 0.00332364 0.00261901 0.00731956
 0.00419711 0.2570867  0.0033315  0.71332926]","[ 16.88492812   6.72700545 254.18066413  23.81541321  12.03336163
   0.84476034]"
Network in Network,2,4442,9,9,False,0.03797871,"[2.4149324e-04 2.5333971e-04 2.4524383e-04 3.7132736e-04 2.3039995e-04
 3.1354092e-04 3.2586060e-04 6.4100872e-04 2.3044544e-04 9.9714738e-01]","[0.0013579  0.00140122 0.00131705 0.0020621  0.00132417 0.02747038
 0.00198942 0.00196044 0.0019486  0.9591687 ]","[ 17.75279698   7.87397558 254.46975981   8.94168162   8.43827979
 149.29336781]"
Network in Network,3,6225,0,6,True,0.7972073,"[0.96256584 0.00101024 0.00104575 0.00176014 0.00136565 0.00100481
 0.02803864 0.00104593 0.00101354 0.00114951]","[0.16535856 0.00139896 0.00158731 0.00335579 0.00178453 0.0014055
 0.8208404  0.00142955 0.00139786 0.00144159]","[ 11.90186903  11.49039403 206.45844645  23.09965892   7.68903759
 238.08338916  19.54654017  20.65298223  94.62406973]"
Network in Network,3,8437,0,6,True,0.47221217,"[9.5201331e-01 9.0788386e-04 9.1185706e-04 1.2337774e-03 9.9741726e-04
 1.0284866e-03 3.9925527e-02 1.0161089e-03 9.1367075e-04 1.0520805e-03]","[0.47980115 0.00169797 0.00199534 0.00327246 0.0018149  0.00177125
 0.5041727  0.00187707 0.00178139 0.00181581]","[ 21.53351568   7.59476388 226.22369968   9.28502971  24.65973992
 161.06282236  20.9667218    2.29185693  59.38855805]"
Network in Network,3,7949,0,6,True,0.5488811,"[9.7087401e-01 6.8622339e-04 1.2355903e-03 9.6685876e-04 7.2069728e-04
 7.3247263e-04 2.2532066e-02 7.2162919e-04 7.0864172e-04 8.2170457e-04]","[0.4219929  0.00116405 0.00120827 0.00155452 0.0013852  0.00118968
 0.56808287 0.00118066 0.00110564 0.00113616]","[  2.09012038  13.59689399 147.07576599   1.50228573  13.40523398
  10.74481403   9.34216386  13.89230741 242.67811191]"
Network in Network,3,4211,0,0,False,0.27403486,"[9.82071936e-01 7.99631875e-04 1.03578100e-03 1.35054265e-03
 8.27310432e-04 8.81658518e-04 1.03020705e-02 8.68688629e-04
 8.33442144e-04 1.02890609e-03]","[0.7080371  0.00300055 0.00451718 0.00841456 0.00342257 0.0031822
 0.25948316 0.00309912 0.00339657 0.00344703]","[ 20.83544902  20.92945965 216.15318871  21.96962493   7.4836337
 252.08536031  19.89477069  13.66675096 182.41860909]"
Network in Network,3,4545,0,0,False,0.4176858,"[9.5663542e-01 8.0066593e-04 1.0653217e-03 9.5364626e-04 8.5883471e-04
 9.2658756e-04 3.6154095e-02 8.3405286e-04 8.5669191e-04 9.1471541e-04]","[0.5389496  0.00338394 0.00562463 0.00467984 0.00324554 0.00364722
 0.42024705 0.00354958 0.0125684  0.00410424]","[ 21.70490189   6.58553063 254.95620728  22.34725451  22.54480952
 252.30129157   7.73085514  26.76557656 225.84584488]"
Network in Network,3,5532,0,6,True,0.54042864,"[9.8974550e-01 6.7119813e-04 2.0586324e-03 7.9633086e-04 7.0946559e-04
 7.4246316e-04 3.0285919e-03 6.6320796e-04 8.0661505e-04 7.7798258e-04]","[0.4493169  0.00312688 0.0091129  0.00457822 0.00359763 0.00312465
 0.5104133  0.00323647 0.00981617 0.00367684]","[ 22.78940284   6.48872453 248.6670981   23.00734019  22.9629246
 237.87370661   1.14789625  13.35020786  13.5205397 ]"
Network in Network,3,9134,0,6,True,0.6882919,"[0.94236255 0.00381436 0.00190449 0.03013662 0.00186763 0.00188823
 0.01242226 0.00186763 0.00185967 0.00187671]","[0.2540706  0.00685945 0.00554209 0.2390746  0.00604524 0.00530349
 0.4664814  0.0054235  0.0054063  0.00579328]","[ 13.92860242  15.02235612  58.39187269  16.43207797   7.26687606
 254.53894146   3.14330597  12.8261479  240.36556084]"
Network in Network,3,6812,0,0,False,0.35322368,"[0.93795204 0.00116279 0.00123071 0.00204982 0.00128684 0.00119079
 0.05158803 0.00112043 0.00121064 0.0012079 ]","[0.58472836 0.00266128 0.00294936 0.00786178 0.00339529 0.00277827
 0.38697776 0.00265268 0.00317032 0.00282484]","[ 17.58169441  14.83915411 166.52572233  26.59714358  14.36906166
 113.00807459  22.48559458  23.80037164 254.56679687]"
Network in Network,3,2512,0,0,False,0.36265612,"[9.8677188e-01 8.7985164e-04 1.9899823e-03 1.3256437e-03 8.8131789e-04
 9.5402257e-04 3.7872689e-03 8.4803422e-04 1.6061146e-03 9.5589814e-04]","[0.62411577 0.00314095 0.00509773 0.0076976  0.00312822 0.00308908
 0.34186447 0.00311129 0.00549995 0.00325496]","[ 23.28619455  21.58508829 201.90926508  20.81171987   7.24264573
 254.7726845   24.3540424   14.37515626   0.68973451]"
Network in Network,3,2140,0,6,True,0.5473616,"[9.9268299e-01 4.2569009e-04 5.8263837e-04 4.4049512e-04 4.1293621e-04
 4.5717531e-04 3.7082778e-03 4.4397623e-04 3.9561334e-04 4.5024502e-04]","[0.4453214  0.00148398 0.00191851 0.00238081 0.00143172 0.00143766
 0.5414276  0.00147255 0.00162574 0.00149996]","[ 23.51396249   7.84643913 204.58356122  24.87186504  15.71745171
  82.37913717  15.46549534  14.86381775 213.61937257]"
Network in Network,3,792,1,1,False,0.049858212,"[5.5191016e-05 9.9909258e-01 1.0494081e-04 7.7750723e-05 8.6112945e-05
 1.9396878e-04 6.8986206e-05 1.4132714e-04 7.8137331e-05 1.0098635e-04]","[0.00170232 0.94923437 0.00524274 0.00148895 0.00266044 0.02860746
 0.00187669 0.00179229 0.00499609 0.00239855]","[ 11.4487148    6.42248753 253.60273539  11.82691978  23.18534499
 254.06607226  23.38205603  21.11142683 254.72411933]"
Network in Network,3,1221,1,1,False,0.2686631,"[1.9166264e-04 9.9812645e-01 1.1641579e-04 5.1633629e-04 1.9387972e-04
 1.7864327e-04 1.7101914e-04 1.5897879e-04 1.3987412e-04 2.0695075e-04]","[0.09526238 0.72946334 0.01500994 0.04918358 0.0154108  0.01732936
 0.02304706 0.01035329 0.0288071  0.01613315]","[ 12.88060241  21.70413521 254.20673099  11.08554629   6.11526677
 254.98326607  10.31543354  23.49547553 254.55553262]"
Network in Network,3,5205,1,1,False,0.08504057,"[3.6503679e-05 9.9927467e-01 9.4224750e-05 6.2781226e-05 4.4418553e-05
 2.2033502e-04 6.0384922e-05 1.1324452e-04 3.9599625e-05 5.3902655e-05]","[0.00298691 0.9142341  0.00966466 0.00258305 0.00199643 0.05442818
 0.00310353 0.00248042 0.00625913 0.00226355]","[ 19.50118137  22.18601195 254.96190658  11.51414244   6.05400169
 254.26086061   8.57449233  22.80199385 252.59590618]"
Network in Network,3,9252,1,1,False,0.030539155,"[5.34646497e-05 9.99131382e-01 7.75134904e-05 7.27006845e-05
 7.82759598e-05 2.08675570e-04 1.01628517e-04 1.00126985e-04
 6.99275624e-05 1.06397143e-04]","[5.3089531e-04 9.6859223e-01 8.9422433e-04 5.0196279e-04 6.7194767e-04
 2.5220003e-02 6.2040926e-04 5.5187341e-04 1.6618301e-03 7.5469323e-04]","[  7.59948272  24.33326975 254.63858121  19.05265916  24.32130482
 254.05315907  16.96511127   2.85885165 254.79491983]"
Network in Network,3,7632,1,1,False,0.067209125,"[1.2080035e-04 9.9830914e-01 2.8736645e-04 1.4522221e-04 2.0751734e-04
 3.9585272e-04 1.3987730e-04 1.2485922e-04 1.3912498e-04 1.3034168e-04]","[0.00903776 0.9311     0.0178669  0.00270951 0.0052969  0.01138151
 0.00834076 0.00275265 0.00887165 0.00264224]","[  9.40464781   4.85459536 254.89453299  11.20812242  25.42135361
 254.44486188   9.24745029  22.50031505 254.5077544 ]"
Network in Network,3,146,1,1,False,0.11125487,"[1.06992607e-04 9.98416185e-01 1.39833632e-04 1.17071264e-04
 1.97909365e-04 2.61251553e-04 1.88746679e-04 2.77047278e-04
 1.35086710e-04 1.59726071e-04]","[0.01921073 0.8871613  0.01746308 0.00572939 0.01156031 0.02061496
 0.01554972 0.00609631 0.00989434 0.00671982]","[ 10.98032984  22.0701153  254.16249956  11.04581246   6.89898263
 254.57447635  16.44953549  22.91728139 253.33751848]"
Network in Network,3,554,1,5,True,0.5159364,"[8.8620094e-05 9.9812979e-01 2.1757663e-04 2.3979784e-04 1.0842172e-04
 7.4342295e-04 1.0048199e-04 1.7827131e-04 9.0520727e-05 1.0320021e-04]","[0.00251885 0.48219338 0.00475733 0.00258213 0.00221063 0.4874641
 0.0021954  0.00252328 0.01138558 0.00216942]","[  9.74274698  22.06639462 212.82525132  19.12391143  22.15858992
 244.23238936  19.29932489   4.958232   195.43990896]"
Network in Network,3,7423,1,1,False,0.047889173,"[3.7060978e-05 9.9940193e-01 5.0379040e-05 4.8464299e-05 4.8766215e-05
 1.2913845e-04 4.7763780e-05 1.1883457e-04 5.1005230e-05 6.6710134e-05]","[0.00332692 0.95151275 0.00709723 0.00264068 0.00275566 0.01500118
 0.00298688 0.00255012 0.00904908 0.00307951]","[ 11.50732887   6.66289467 254.85541923   8.53505739  21.67620528
 254.17677764  16.73705578  22.74105419 252.39656531]"
Network in Network,3,6046,1,1,False,0.2743944,"[7.0516726e-05 9.9854881e-01 1.6637694e-04 3.3436847e-04 9.0655085e-05
 4.7404517e-04 7.7997749e-05 9.6161188e-05 6.6328794e-05 7.4702089e-05]","[0.00882173 0.7241544  0.01417185 0.00611636 0.00280489 0.22528909
 0.00309924 0.00269033 0.01022615 0.00262583]","[ 11.10990791  21.65400129 253.2837442   16.40316556  22.63991313
 254.77893462  12.76945671   6.55829484 254.89274556]"
Network in Network,3,9853,1,1,False,0.15448767,"[7.95409796e-05 9.99025226e-01 1.11885936e-04 9.45017673e-05
 7.83034047e-05 1.18811302e-04 8.48066120e-05 1.79765018e-04
 9.60318866e-05 1.31184934e-04]","[0.01752135 0.84453756 0.02779897 0.00903816 0.00891218 0.0300407
 0.00941908 0.00719804 0.03185138 0.01368244]","[ 16.88770347  22.00817602 253.15179074  11.35434049   6.54348924
 254.9892971   12.42568326  21.76227337 254.84487128]"
Network in Network,3,4286,2,4,True,0.51819146,"[3.1606184e-04 2.7861365e-04 9.9586064e-01 2.9300773e-04 1.6931042e-03
 3.0237567e-04 3.6840516e-04 2.9090227e-04 3.0134252e-04 2.9577228e-04]","[0.00366466 0.0038229  0.47766918 0.00366578 0.48037842 0.00374012
 0.01363618 0.00352479 0.0041685  0.00572944]","[ 16.94407373  14.5705806  244.98260138   8.3173131   13.3149558
 162.93499472  24.7118748   14.099084   225.82868742]"
Network in Network,3,1238,2,4,True,0.51083314,"[0.00300668 0.00155178 0.965157   0.00245152 0.0169812  0.00158509
 0.00438107 0.00165685 0.00168863 0.00154012]","[0.00518585 0.00430268 0.4543238  0.00526142 0.49539414 0.00449082
 0.01763383 0.00441774 0.00463892 0.00435092]","[ 20.40322026  14.4227284   44.2213811    5.65166779  14.18506503
 132.30319086   3.62619536  10.58540134  68.15734888]"
Network in Network,3,6519,2,4,True,0.5381612,"[5.5012532e-04 5.6698796e-04 9.8832941e-01 4.6130340e-04 7.0714336e-03
 6.1374193e-04 8.8958035e-04 4.9392675e-04 5.2930624e-04 4.9420050e-04]","[0.00445553 0.00428656 0.4501682  0.00385898 0.49588442 0.00449008
 0.02356351 0.00408848 0.00524026 0.00396396]","[26.37304559 13.72161454 19.21337897 18.27116787 13.15920367  6.93862659
 15.85011066  5.81470783 49.4830263 ]"
Network in Network,3,48,2,4,True,0.5680242,"[0.02221249 0.00422173 0.87847733 0.00495182 0.04740092 0.00437687
 0.02255981 0.00434853 0.00720075 0.00424982]","[0.02640661 0.0109757  0.31045312 0.01254618 0.45930064 0.01019613
 0.1368423  0.01003252 0.0129078  0.010339  ]","[ 11.95474956  12.54423931  15.8451803   25.14154843  11.18818282
 192.77577412  17.4523956    9.44604028  21.71030193]"
Network in Network,3,525,2,4,True,0.59590375,"[5.3129432e-04 4.8629259e-04 9.9227434e-01 6.4747030e-04 3.2159975e-03
 5.2082021e-04 8.3772547e-04 4.9425114e-04 5.1315309e-04 4.7861543e-04]","[0.00613678 0.00543757 0.3963706  0.0056284  0.5084529  0.00577943
 0.0552652  0.00556834 0.00568934 0.00567147]","[11.98983339 12.03728593 74.18195762 24.59775467 15.24670158 27.29768964
 17.38278182 14.5494952  54.53932908]"
Network in Network,3,8655,2,4,True,0.6325854,"[1.2086328e-03 8.2586170e-04 9.8534852e-01 8.5255405e-04 6.3334662e-03
 9.9491223e-04 1.9156691e-03 8.1976736e-04 9.0170844e-04 7.9883356e-04]","[0.00511522 0.00494207 0.35276315 0.00491996 0.57328343 0.00561419
 0.03757308 0.00541365 0.00517454 0.00520069]","[  4.12255732  15.77612828   2.01614945  11.54534725  14.13020496
 155.99977763  24.08080523  15.63872826 184.40673754]"
Network in Network,3,6574,2,4,True,0.5508291,"[2.4698587e-04 2.0541115e-04 9.9722075e-01 2.4311127e-04 9.8578550e-04
 2.2990745e-04 2.6169387e-04 2.0454166e-04 1.9910537e-04 2.0263196e-04]","[0.00278191 0.00241198 0.44639164 0.00247226 0.52867544 0.00266568
 0.00706662 0.00243731 0.00249064 0.0026065 ]","[ 17.3494977   14.74524126  35.41479036  19.53570171  15.26883593
 164.05243338  25.00122448  14.60650698   9.71550851]"
Network in Network,3,7388,2,2,False,0.17403293,"[3.6284438e-04 3.1043080e-04 9.9668992e-01 3.7750360e-04 4.7310922e-04
 3.3339032e-04 4.7583773e-04 3.1738385e-04 3.5011506e-04 3.0935212e-04]","[0.01309086 0.00559242 0.822657   0.00956859 0.01188732 0.00570861
 0.09765685 0.00544857 0.02290044 0.00548916]","[ 26.55887778  14.24191247 237.96478487  22.10642881  25.08448156
 252.77390594  10.29813999  25.49815926 254.04612366]"
Network in Network,3,5860,2,4,True,0.55626285,"[0.00720879 0.00327258 0.8629583  0.0034875  0.07048226 0.00334909
 0.03940534 0.00330765 0.00328434 0.00324413]","[0.0151942  0.00825572 0.30669543 0.00864655 0.3610073  0.00858576
 0.26632595 0.00821648 0.00859692 0.00847567]","[5.04405068e-02 1.99984089e+00 2.23951370e+02 2.62735939e+01
 1.05865351e+01 5.02405242e+01 5.84490630e+00 1.36023806e+01
 1.78157240e+02]"
Network in Network,3,9397,2,4,True,0.5339631,"[3.4675433e-04 3.3333807e-04 9.8844016e-01 3.3656467e-04 8.5544400e-03
 3.8274808e-04 5.3374341e-04 3.4538662e-04 3.7432413e-04 3.5251529e-04]","[0.00403458 0.00385897 0.4544771  0.00382871 0.49378353 0.00409393
 0.02366731 0.00389191 0.00438782 0.0039761 ]","[24.70541885 14.56727849 17.96550943 17.97671304 15.71897147 39.07279397
  5.24795049  4.47765519 75.35023854]"
Network in Network,3,9871,3,3,False,0.2383638,"[1.8970069e-03 1.2912281e-03 9.1535592e-04 9.8768359e-01 1.3808215e-03
 1.1894285e-03 2.7798316e-03 1.0074044e-03 8.7145896e-04 9.8381832e-04]","[0.02674211 0.00988789 0.00997155 0.7493198  0.01268058 0.11190537
 0.03275055 0.00996567 0.0231062  0.01367024]","[ 16.48303704   2.55374887 253.1331997   10.31440044  24.87313174
 254.25313071  23.10993523  22.89693334 254.67891597]"
Network in Network,3,9522,3,3,False,0.15170538,"[2.2182399e-03 8.5892872e-04 6.2846224e-04 9.8970723e-01 1.0601869e-03
 7.4601610e-04 2.7240566e-03 6.4164278e-04 6.3685904e-04 7.7848649e-04]","[0.05962038 0.00934363 0.00655974 0.83800185 0.00825642 0.01160046
 0.03989177 0.00576949 0.00937767 0.0115784 ]","[ 17.28495599   1.1316089  254.79137681  15.69233342  24.88288801
 254.36935587   5.54118478   3.54494128 254.58026158]"
Network in Network,3,7143,3,3,False,0.18808222,"[2.6639909e-04 1.6197158e-04 2.6385060e-03 9.9562520e-01 2.6014858e-04
 1.7016957e-04 3.6098494e-04 1.7809246e-04 1.5704124e-04 1.8142465e-04]","[0.00274632 0.00162611 0.1683556  0.807543   0.0024592  0.00166737
 0.0105424  0.00168327 0.00171834 0.00165825]","[ 22.74911681  14.63014651   0.49135488  24.74831389  22.87692435
 254.62781217  24.18892237   7.19576769 254.07530283]"
Network in Network,3,4308,3,3,False,0.018381715,"[1.07114814e-04 8.22913280e-05 1.84922901e-04 9.98764753e-01
 1.36302624e-04 7.60903422e-05 4.07595624e-04 8.58205021e-05
 7.48313396e-05 8.02832292e-05]","[1.7913897e-03 8.3314435e-04 1.3112144e-03 9.8038304e-01 1.2168370e-03
 1.7881073e-03 9.2231352e-03 8.5128058e-04 1.7260319e-03 8.7587192e-04]","[  4.44232083  21.45107968 252.73918204  24.33373344  24.78035348
 251.43162038  12.93876072  26.46295815 243.89674194]"
Network in Network,3,4752,3,0,True,0.5162797,"[0.04337243 0.00160731 0.00330102 0.9385493  0.00284407 0.00164651
 0.00397918 0.00155498 0.00162348 0.00152188]","[0.49696305 0.00599842 0.01071629 0.42226955 0.0092843  0.00755128
 0.02659792 0.00583844 0.00934432 0.00543647]","[ 20.69159119  14.47957135  12.69612462  19.7475054    1.67247743
 155.91342045   7.68342225   3.20096992 189.5883625 ]"
Network in Network,3,2526,3,3,False,0.15217602,"[3.7876263e-04 4.1905293e-04 2.2616367e-04 9.9685138e-01 3.1206300e-04
 2.7507046e-04 7.1042211e-04 2.2538446e-04 2.2395299e-04 3.7768733e-04]","[0.02117725 0.00996646 0.00771014 0.84467536 0.00725657 0.03683064
 0.02544412 0.00748288 0.02366804 0.01578852]","[ 25.23655831   4.4340491  254.71138731  12.59214605  24.62034474
 254.25445949  11.92415553   3.41099441 254.47026698]"
Network in Network,3,4709,3,3,False,0.115867436,"[3.2471117e-04 2.5126073e-04 8.5290225e-04 9.9622983e-01 8.6448720e-04
 2.3171629e-04 5.0854980e-04 2.4502471e-04 2.2686270e-04 2.6469800e-04]","[0.0026302  0.00208513 0.00445752 0.8803624  0.09748855 0.00196554
 0.00490588 0.00210814 0.00191256 0.002084  ]","[  2.89716103  16.24071157   2.43297735   4.11047465  12.25597557
   3.06530642  17.59742914  14.27567329 122.87936763]"
Network in Network,3,9870,3,1,True,0.52325845,"[1.4914966e-03 5.4943031e-03 8.0943765e-04 9.8614872e-01 9.3324576e-04
 7.1170897e-04 2.1844627e-03 7.6685770e-04 7.2002830e-04 7.3972082e-04]","[0.00395689 0.50777274 0.00300616 0.46289024 0.00306849 0.00359522
 0.00552441 0.00264057 0.00349067 0.00405467]","[ 23.61643538  14.88159832  34.09989562  25.67917366  14.78373329
 103.03530626  23.33178179   3.48026657 185.08885718]"
Network in Network,3,7207,3,3,False,0.2769313,"[1.3871286e-03 2.1980288e-03 5.8089750e-04 9.8967499e-01 6.3571666e-04
 5.4735417e-04 3.2611033e-03 5.4900936e-04 5.2930531e-04 6.3663302e-04]","[0.07207983 0.02112199 0.0112573  0.7127437  0.01047878 0.02664641
 0.10120247 0.00912128 0.02231741 0.01303077]","[ 11.51675187  25.02978131 254.01525834  23.79314606   3.37871353
 254.18446497   8.70725785   2.54586949 254.89526152]"
Network in Network,3,6222,3,3,False,0.17068875,"[1.4015185e-04 1.1457509e-04 3.0025886e-03 9.9583495e-01 1.5226664e-04
 1.3512441e-04 2.4606846e-04 1.3094609e-04 1.1314675e-04 1.3010971e-04]","[0.00124524 0.00111812 0.16181976 0.8251462  0.00158197 0.00127512
 0.00441099 0.00117049 0.00115389 0.00107814]","[ 26.22103936  22.27907253 254.46356215  24.08203973   6.5873959
 253.81615603  22.29540256  15.41791438   0.44833482]"
Network in Network,3,363,4,4,False,0.09160596,"[3.1452347e-04 3.0693886e-04 2.8273296e-03 3.3597118e-04 9.9410409e-01
 3.3616796e-04 7.2619348e-04 2.9836249e-04 3.7244571e-04 3.7790774e-04]","[0.00145568 0.00140401 0.08289817 0.00151171 0.9024981  0.00143288
 0.00408824 0.00138684 0.00168864 0.00163564]","[ 11.3075767   10.58023346  40.45488403  11.8486875   11.82235983
 239.52819311   9.9818419   13.09974608   2.04297312]"
